,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
140,"Digital Eclipse, 3DO",Action,Army Men,"Game Boy Color,PC","3DO, SoftKey, 2K Games, Sold Out Software","Apr 30, 1998","Sep 8, 2004 ",7.0,7.2
141,Game Freak,"Role-Playing, Management",Pokemon FireRed / LeafGreen Version,Game Boy Advance,Nintendo,"Sep 7, 2004","Sep 7, 2004 ",8.4,8.7
142,Game Freak,"Role-Playing, Management",Pokemon FireRed / LeafGreen Version,Game Boy Advance,Nintendo,"Sep 7, 2004","Sep 7, 2004 ",8.4,8.7
143,"Konami, KCET","3D, Action, Adventure, Survival",Silent Hill 4: The Room,"PC,PlayStation 2,Xbox",Konami,"Sep 7, 2004","Sep 7, 2004 ",7.9,8.1
144,"Konami, KCET","3D, Action, Adventure, Survival",Silent Hill 4: The Room,"PC,PlayStation 2,Xbox",Konami,"Sep 7, 2004","Sep 7, 2004 ",7.9,8.1
145,EA Tiburon,"Driving/Racing, Simulation",NASCAR SimRacing,"GameCube,PC,PlayStation 2,Xbox",EA Games,"Aug 31, 2004","Sep 7, 2004 ",8.8,8.3
146,EA Tiburon,"Simulation, Driving/Racing",NASCAR SimRacing,"GameCube,PC,PlayStation 2,Xbox",EA Games,"Aug 31, 2004","Sep 7, 2004 ",8.8,8.3
147,EA Tiburon,"Driving/Racing, Simulation",NASCAR SimRacing,"GameCube,PC,PlayStation 2,Xbox",EA Games,"Aug 31, 2004","Sep 7, 2004 ",8.8,8.3
148,Indiagames,"2D, Action, Platformer",Predator (2004),Mobile,Indiagames,"Nov 10, 2004","Sep 7, 2004 ",7.2,7.4
149,Paradigm Entertainment,"Action, Shooter, Third-Person, 3D",Terminator 3: The Redemption,"GameCube,PlayStation 2,Xbox",Atari SA,"Sep 2, 2004","Sep 7, 2004 ",7.2,7.7
150,Paradigm Entertainment,"Shooter, Third-Person, 3D, Action",Terminator 3: The Redemption,"GameCube,PlayStation 2,Xbox",Atari SA,"Sep 2, 2004","Sep 7, 2004 ",7.2,7.7
151,Paradigm Entertainment,"Third-Person, 3D, Action, Shooter",Terminator 3: The Redemption,"GameCube,PlayStation 2,Xbox",Atari SA,"Sep 2, 2004","Sep 7, 2004 ",7.2,7.7
152,Criterion Games,"Arcade, Driving/Racing",Burnout 3: Takedown,"PlayStation 2,Xbox","Electronic Arts, EA Games","Sep 7, 2004","Sep 7, 2004 ",9.5,9.2
153,Criterion Games,"Arcade, Driving/Racing",Burnout 3: Takedown,"PlayStation 2,Xbox","Electronic Arts, EA Games","Sep 7, 2004","Sep 7, 2004 ",9.0,9.2
154,Ubisoft,Trivia/Board Game,Chessmaster 10th Edition,PC,"Ubisoft, Focus Multimedia","Aug 12, 2004","Sep 7, 2004 ",7.8,8.5
155,Jarhead Games,"Action, First-Person, Shooter, 3D",Marine Sharpshooter II: Jungle Warfare,PC,"KISS Ltd., Groove Games","Jun 24, 2004","Sep 7, 2004 ",5.3,6.1
156,Opus,"Hunting/Fishing, Sports",Pro Fishing Challenge,Xbox,ATLUS,"Aug 31, 2004","Sep 3, 2004 ",6.6,7.8
157,"Atari Games (Midway), U.S. Gold, Mindscape Inc., Adventuresoft UK Ltd, Gremlin Interactive, TKO Software, Gremlin Graphics, Tengen, Tiertex Design Studios, Digital Eclipse","Arcade, Action",Gauntlet (1985),"Amstrad CPC,Apple II,Arcade Games,Atari 8-bit,Atari ST,Commodore 64,Mobile,MSX,NES,PC,Sega Master System,Sinclair ZX81/Spectrum,Xbox 360","U.S. Gold, Mindscape Inc., Atari Games (Midway), Kixx, I-Play, Erbe Software, US Gold, Tengen, Midway",October 1985,"Sep 2, 2004 ",8.3,7.0
158,"Raylight Studios, Eutechnyx","Driving/Racing, Simulation",Street Racing Syndicate,"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","Namco, Zoo Digital Publishing, KISS Ltd., Codemasters","Aug 31, 2004","Sep 2, 2004 ",6.2,7.1
159,"Raylight Studios, Eutechnyx","Simulation, Driving/Racing",Street Racing Syndicate,"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","Namco, Zoo Digital Publishing, KISS Ltd., Codemasters","Aug 31, 2004","Sep 2, 2004 ",6.2,7.1
160,Blade Interactive,"Driving/Racing, Arcade",Room Zoom,"GameCube,PC,Xbox",Jaleco Entertainment,"Jul 14, 2004","Sep 2, 2004 ",4.0,5.3
161,"Robosoft Technologies, Lionhead Studios, Big Blue Box","Role-Playing, Action",Fable,"Macintosh,PC,Xbox,Xbox 360","Feral Interactive, Microsoft Game Studios","Sep 14, 2004","Sep 2, 2004 ",8.0,8.8
162,Kush Games,"Hockey, Simulation, Sports, Team-Based",ESPN NHL 2K5,"PlayStation 2,Xbox",Sega,"Aug 30, 2004","Sep 1, 2004 ",9.1,8.7
163,Kush Games,"Team-Based, Hockey, Simulation, Sports",ESPN NHL 2K5,"PlayStation 2,Xbox",Sega,"Aug 30, 2004","Sep 1, 2004 ",9.1,8.7
164,Top Heavy Studios,Trivia/Board Game,The Guy Game,"PC,PlayStation 2,Xbox",Gathering,"Aug 30, 2004","Sep 1, 2004 ",7.5,4.8
165,Top Heavy Studios,Trivia/Board Game,The Guy Game,"PC,PlayStation 2,Xbox",Gathering,"Aug 30, 2004","Sep 1, 2004 ",7.5,4.8
166,Shaun Sullivan,"Simulation, Sports, Team-Based, Baseball",PureSim Baseball 2004,PC,Shaun Sullivan,2004,"Sep 1, 2004 ",7.8,6.8
167,Reaxion,Sports,Pax Athletica,Mobile,Reaxion,"Oct 21, 2004","Sep 1, 2004 ",5.8,8.4
168,Gameloft,"Action, Shooter, 2D",Siberian Strike Episode II,Mobile,Gameloft,"Apr 23, 2004","Aug 31, 2004",6.2,7.6
169,Omega Force,"Action, 3D, Beat-'Em-Up",Dynasty Warriors 4: Empires,PlayStation 2,"Koei Tecmo Games, Koei","Aug 31, 2004","Aug 31, 2004",7.6,8.3
170,Nintendo,"Real-Time, Strategy",Pikmin 2,"GameCube,Wii",Nintendo,"Aug 30, 2004","Aug 31, 2004",9.2,9.0
171,Downtown Wireless,Gambling,Downtown Texas Hold 'Em (2004),Mobile,Jamdat Mobile,"Mar 25, 2004","Aug 31, 2004",7.2,7.9
172,Dejavu Worlds,"Adventure, Third-Person, 3D",Alida,"Macintosh,PC",Got Game Entertainment,"May 10, 2004","Aug 31, 2004",4.8,6.5
173,Tri-Ace,"Action, Role-Playing",Star Ocean: Till the End of Time,"PlayStation 2,PlayStation 4","Ubisoft, Enix Corporation, Square Enix","Feb 27, 2003","Aug 30, 2004",7.9,8.7
174,Hitmaker,Strategy,Amazing Island,GameCube,Sega,"Aug 25, 2004","Aug 30, 2004",6.5,6.7
175,"Raylight Studios, Eutechnyx","Driving/Racing, Simulation",Street Racing Syndicate,"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","Namco, Zoo Digital Publishing, KISS Ltd., Codemasters","Aug 31, 2004","Aug 30, 2004",6.2,7.1
176,Tecmo,Sports,Gallop Racer 2004,PlayStation 2,"Tecmo, Zoo Digital Publishing","Aug 31, 2004","Aug 30, 2004",6.2,8.0
177,Yuke's,"Action, Wrestling, Fighting",WWE Day of Reckoning,GameCube,"THQ, Yuke's","Aug 30, 2004","Aug 30, 2004",8.2,8.5
178,Brainbox Games,"Shooter, First-Person, Team-Based, 3D, Action",Marine Heavy Gunner: Vietnam,PC,Groove Games,"Aug 22, 2004","Aug 30, 2004",5.1,5.7
179,Capcom,Compilation,Street Fighter Anniversary Collection,"PlayStation 2,Xbox",Capcom,"Aug 31, 2004","Aug 30, 2004",8.1,8.7
180,Nippon Ichi Software,"Strategy, Turn-Based",Phantom Brave,"PC,PlayStation 2,PSP,Wii","NIS America, Nippon Ichi Software, Koei","Aug 31, 2004","Aug 27, 2004",7.5,8.2
181,Monster Games Inc.,"Arcade, Driving/Racing",Test Drive: Eve of Destruction,"PlayStation 2,Xbox",Atari SA,"Aug 25, 2004","Aug 27, 2004",6.8,8.2
182,Monster Games Inc.,"Arcade, Driving/Racing",Test Drive: Eve of Destruction,"PlayStation 2,Xbox",Atari SA,"Aug 25, 2004","Aug 27, 2004",6.8,8.2
183,8bit Games,"Adventure, Open-World, 3D, Action",Galleon: Dawn,Mobile,I-Play,"Aug 26, 2004","Aug 26, 2004",7.2,
184,Mobliss,Puzzle,New York Times Crosswords,Mobile,Mobliss,"Mar 12, 2004","Aug 26, 2004",7.0,6.1
185,Venan Entertainment,"Team-Based, Arcade, Football (American), Sports",Bill Parcells Football Camp,Mobile,Mforma,"Aug 24, 2004","Aug 26, 2004",5.8,
186,Sorrent,"Sports, Boxing",Bush vs. Kerry Boxing,Mobile,Sorrent,"Aug 25, 2004","Aug 25, 2004",7.2,7.1
187,Sorrent,Gambling,5-Card Draw Multiplayer,Mobile,Sorrent,"Aug 26, 2004","Aug 25, 2004",8.0,6.7
188,Clap Hanz,"Golf, Arcade, Sports",Hot Shots Golf Fore!,PlayStation 2,"SCEE, SCEI, SCE Korea, SCEA","Aug 17, 2004","Aug 25, 2004",7.3,8.4
189,Destroyer Studios,Simulation,Starshatter,PC,"Tri Synergy, Matrix Games","Jul 1, 2004","Aug 24, 2004",6.4,7.7
190,Sonic Team,Action,Astro Boy,PlayStation 2,Sega,"Aug 18, 2004","Aug 24, 2004",4.9,6.0
191,Frontier Developments,"Third-Person, Adventure, 3D",Dog's Life,PlayStation 2,"Success, Hip Games, SCEE, SCE Australia","Sep 14, 2004","Aug 24, 2004",7.0,7.5
192,Cybiko,"Action, Adventure, Open-World, 3D",Flynn's Adventures,Mobile,In-Fusio,"Sep 18, 2004","Aug 24, 2004",7.3,6.3
193,Digital Chocolate,"Team-Based, Baseball, Simulation, Sports",Baseball Heroes of the MLBPAA,Mobile,Digital Chocolate,"Sep 2, 2004","Aug 24, 2004",7.1,6.9
194,Clover Studio,"Action, 2D, Beat-'Em-Up",Viewtiful Joe,"GameCube,PlayStation 2",Capcom,"Oct 7, 2003","Aug 23, 2004",8.8,8.6
195,Out Of The Park Developments,"Sports, Boxing",Title Bout Championship Boxing,PC,Out Of The Park Developments,"Dec 8, 2003","Aug 23, 2004",8.1,6.9
196,Knockabout Games,"Sports, Team-Based, Football (American), Simulation",Jamdat Sports NFL 2005,Mobile,Jamdat Mobile,"Aug 19, 2004","Aug 18, 2004",8.4,6.3
197,Ment,"Sports, Team-Based, Simulation, Soccer",Copa Univision,Mobile,AG Interactive,"Oct 21, 2004","Aug 18, 2004",6.3,8.3
198,Stardock,Strategy,The Political Machine,PC,Ubisoft,"Aug 12, 2004","Aug 18, 2004",7.4,7.6
199,Mr. Goodliving,Sports,Playman Power Games,Mobile,Mr. Goodliving,"Aug 18, 2004","Aug 17, 2004",6.0,7.8
200,Manastone,"Sports, Tennis",Venus Williams Tennis,Mobile,Mforma,"Jul 13, 2004","Aug 17, 2004",5.1,9.6
201,Macrospace,"2D, Action, Shooter",Fatal Force,Mobile,Macrospace,"Aug 19, 2004","Aug 17, 2004",8.0,8.4
202,"Exient Entertainment, EA Tiburon, BudCat, Mobile Digital Media, Floodgate Entertainment","Sports, Team-Based, Football (American), Simulation",Madden NFL 2005,"DS,Game Boy Advance,GameCube,PC,PlayStation,PlayStation 2,Windows Mobile,Xbox,Zodiac","EA Sports, Mobile Digital Media","Aug 9, 2004","Aug 16, 2004",8.1,8.5
203,SCE Studio Cambridge,"Action, Adventure, Survival, 3D",Ghosthunter,PlayStation 2,"SCEE, Electronic Arts, Namco","Aug 17, 2004","Aug 16, 2004",8.0,8.0
204,"Flying Tiger Development, Hudson, Hudson Soft","Action, Puzzle",Bomberman,"Mobile,MSX,NEC PC88,Sinclair ZX81/Spectrum","Hudson, Hudson Soft",January 1989,"Aug 16, 2004",6.2,7.7
205,Mobile Scope,"2D, Action, Platformer","I, Robot",Mobile,Mobile Scope,"Jul 27, 2004","Aug 13, 2004",4.5,6.6
206,"Treasure, Hitmaker","Action, 2D, Beat-'Em-Up",Astro Boy: Omega Factor,Game Boy Advance,"Sega, THQ","Aug 18, 2004","Aug 13, 2004",9.2,8.6
207,Mitsui Comtek,Sports,Air Hockey (Mitsui Comtek),Mobile,Mitsui Comtek,"Aug 26, 2004","Aug 13, 2004",5.0,
208,Namco,Puzzle,Pac-Match!,Mobile,Namco,"Aug 11, 2004","Aug 13, 2004",7.2,
209,Iridon Interactive AB,Pinball,Pure Pinball,"PC,Xbox","Simon & Schuster, XS Games","May 28, 2003","Aug 12, 2004",6.9,7.0
210,Centerscore,Pinball,CS Garfield Pinball,Mobile,Centerscore,"May 3, 2004","Aug 12, 2004",6.3,7.2
211,Sports Interactive,"Team-Based, Hockey, Simulation, Sports",NHL Eastside Hockey Manager,PC,"Sega, Sega Europe","Oct 19, 2004","Aug 12, 2004",8.4,8.3
212,GAMEVIL Inc.,"Sports, Team-Based, Arcade, Baseball",Barry Bonds Homerun History,Mobile,Mforma,"Jul 13, 2004","Aug 12, 2004",7.0,
213,Venan Entertainment,Sports,CBS SportsLine Track & Field 2004,Mobile,Mforma,"Jul 13, 2004","Aug 12, 2004",7.8,7.9
214,G3 Studios,Puzzle,FlipIt!,Mobile,G3 Studios,"Feb 18, 2004","Aug 11, 2004",7.1,9.0
215,"D4Enterprise,Inc., Square Enix, Compile","2D, Action, Shoot-'Em-Up",Aleste,"iOS (iPhone/iPad),Mobile,MSX,Sega Master System","D4Enterprise,Inc., Square Enix, Compile, D4 Enterprise, Sega",1988,"Aug 10, 2004",5.2,7.9
216,HPS Simulations,"Real-Time, Strategy",War Over Vietnam,PC,HPS Simulations,June 2004,"Aug 9, 2004 ",7.0,
217,Confounding Factor,"Action, Adventure",Galleon,Xbox,"SCi, ATLUS","Aug 3, 2004","Aug 6, 2004 ",7.0,6.9
218,Ubisoft Montreal,"Tactical, Action, First-Person, Shooter",Tom Clancy's Rainbow Six 3: Black Arrow,Xbox,Ubisoft,"Aug 4, 2004","Aug 6, 2004 ",8.5,8.6
219,"Exient Entertainment, EA Tiburon, BudCat, Mobile Digital Media, Floodgate Entertainment","Sports, Team-Based, Football (American), Simulation",Madden NFL 2005,"DS,Game Boy Advance,GameCube,PC,PlayStation,PlayStation 2,Windows Mobile,Xbox,Zodiac","EA Sports, Mobile Digital Media","Aug 9, 2004","Aug 6, 2004 ",9.0,8.5
220,"Exient Entertainment, EA Tiburon, BudCat, Mobile Digital Media, Floodgate Entertainment","Football (American), Simulation, Sports, Team-Based",Madden NFL 2005,"DS,Game Boy Advance,GameCube,PC,PlayStation,PlayStation 2,Windows Mobile,Xbox,Zodiac","EA Sports, Mobile Digital Media","Aug 9, 2004","Aug 6, 2004 ",9.0,8.5
221,"Exient Entertainment, EA Tiburon, BudCat, Mobile Digital Media, Floodgate Entertainment","Football (American), Simulation, Sports, Team-Based",Madden NFL 2005,"DS,Game Boy Advance,GameCube,PC,PlayStation,PlayStation 2,Windows Mobile,Xbox,Zodiac","EA Sports, Mobile Digital Media","Aug 9, 2004","Aug 6, 2004 ",8.8,8.5
222,"Vicarious Visions, I-Play, VU Games","Driving/Racing, Arcade",Crash Nitro Kart,"Game Boy Advance,GameCube,Mobile,N-Gage,PlayStation 2,Xbox","Universal Interactive, Konami, VU Games, I-Play, Nokia","Nov 11, 2003","Aug 6, 2004 ",6.9,7.3
223,Wow Entertainment,"Tennis, Sports",Super Real Tennis,Mobile,Sega,"Nov 13, 2004","Aug 6, 2004 ",8.4,
224,Square Enix,"Action, Beat-'Em-Up",Actraiser (2004),Mobile,Square Enix,"Sep 1, 2004","Aug 5, 2004 ",3.7,
225,Gameloft,"3D, Action, On-Rails, Shooter",Rail Rider,Mobile,Gameloft,"Jul 22, 2003","Aug 5, 2004 ",8.0,7.5
226,"id Software, Aspyr, Nerve Software, Vicarious Visions","First-Person, Shooter, 3D, Action",Doom 3,"Linux,Macintosh,PC,Xbox","id Software, Aspyr, Activision, CyberFront, ak tronic, Microsoft Game Studios","Aug 3, 2004","Aug 4, 2004 ",8.5,8.5
227,"Magic Pockets, Argonaut Games, EA Games","Action, Adventure",Catwoman (2004),"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","EA Games, Electronic Arts","Jul 20, 2004","Aug 4, 2004 ",5.4,5.0
228,"Konami, Upstart Games, Hamster, SPS","Shoot-'Em-Up, 2D, Action",Gradius,"Arcade Games,Commodore 64,Mobile,NEC PC88,NES,PlayStation 4,Sharp X1,Sharp X68000,TurboGrafx-16","Konami, Hamster, Sharp, Hudson",December 1986,"Aug 4, 2004 ",8.0,7.9
229,Lightplay,"Platformer, Action, 2D",Dual Threat (Airborne),Mobile,Airborne,"Jun 1, 2004","Aug 4, 2004 ",3.1,
230,"3DO, Tactical Development","Third-Person, 3D, Action, Shooter",Army Men: Sarge's War,"GameCube,PC,PlayStation 2,Xbox","Global Star Software, Take-Two Interactive","Jul 27, 2004","Aug 3, 2004 ",5.2,6.3
231,Ninja Studio,"Action, Shooter, 2D",A Ninja's Tale,Mobile,Bandai,"May 1, 2004","Aug 2, 2004 ",6.1,7.1
232,Backbone Entertainment,"Bowling, Sports",SpongeBob SquarePants Bowling,Mobile,THQ,"Jul 22, 2004","Aug 2, 2004 ",6.7,7.9
233,Taito Corporation,"Beat-'Em-Up, 3D, Action",Bujingai: The Forsaken City,PlayStation 2,"Taito Corporation, 505 Game Street, Bam Entertainment","Jul 25, 2004","Jul 30, 2004",7.4,7.8
234,Public Pocket Games,Puzzle,Ice Maze,Mobile,Reaxion,"Mar 12, 2004","Jul 30, 2004",7.1,8.5
235,Spiffcode,"Real-Time, Strategy",Warfare Incorporated,"Palm OS Classic,Zodiac",Handmark,"Oct 31, 2003","Jul 29, 2004",8.3,8.4
236,Lavastorm,Sci-Fi,Tron 2.0: Discs of Tron,Mobile,"3D, Team-Based, Action, First-Person, Shooter","May 12, 2004","Jul 29, 2004",4.2,3.9
237,Cyan Worlds,"Adventure, 3D, First-Person",Uru: Ages Beyond Myst,PC,Ubisoft,"Nov 11, 2003","Jul 29, 2004",7.6,7.8
238,LSP,"Platformer, 2D, Action",CT Special Forces 2: Back in the Trenches,"Game Boy Advance,PlayStation","LSP, Hip Games","Jun 29, 2004","Jul 28, 2004",7.8,8.0
239,Macrospace,Action,Dexter's Laboratory Security Alert!,Mobile,Macrospace,"Mar 4, 2004","Jul 28, 2004",7.2,7.7
240,"Magic Pockets, Argonaut Games, EA Games","Action, Adventure",Catwoman (2004),"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","EA Games, Electronic Arts","Jul 20, 2004","Jul 28, 2004",5.6,5.0
241,"Technos, Binary Design, G-Gee, Imagineering Inc, Million, Virgin Interactive, Ballistic, Brizo Interactive Corporation, Bandai, Zemina Co, Hamster, Arcadia Systems, Arc System Works, Sega, Razorworks Studios, Zeebo Inc.","2D, Action, Beat-'Em-Up",Double Dragon,"Amiga,Amstrad CPC,Android,Arcade Games,Atari 2600,Atari 7800,Atari ST,Commodore 64,Game Boy,Game Boy Advance,GameGear,Genesis,iOS (iPhone/iPad),Lynx,Mobile,MSX,NES,Nintendo Switch,PC,PlayStation 4,Sega Master System,Sinclair ZX81/Spectrum,Xbox 360,Zeebo","Melbourne House, G-Gee, Taito Corporation, Technos, Activision, Virgin Games, Tradewest, Arc System Works, Aksys Games, Nintendo, ATLUS, Virgin Interactive, Accolade, Telegames, Inc., Bandai, DRO Soft, Zemina Co, Hamster, Arcadia Systems, Sega, Tec Toy, Mastertronic, Empire Interactive, Zeebo Inc.",1987,"Jul 27, 2004",4.7,7.6
242,Gameloft,"Arcade, Driving/Racing",Speed Devils (2003),Mobile,Gameloft,"Jul 3, 2003","Jul 27, 2004",6.5,6.6
243,Sentient Infotech Pvt. Ltd.,Sports,Ping Pong Pow,Mobile,Thumbworks,"Jul 15, 2004","Jul 27, 2004",5.2,5.5
244,Eurocom Entertainment Software,Sports,Athens 2004,"PC,PlayStation 2","Eidos Interactive, SCEA, SCEE, SCEI","Jul 14, 2004","Jul 26, 2004",6.5,6.7
245,Centerscore,"Simulation, Driving/Racing",Hummer Offroad Challenge,Mobile,Centerscore,"Jul 15, 2004","Jul 26, 2004",6.3,
246,Climax Group,"Action, Role-Playing",Sudeki,"PC,Xbox","Frogster Interactive, Climax Group, Zoo Digital Publishing, Microsoft Game Studios","Jul 20, 2004","Jul 26, 2004",6.5,7.8
247,Cybiko,Trivia/Board Game,Movie Trivia Rave,Mobile,In-Fusio,"Jun 17, 2004","Jul 26, 2004",6.3,
248,"Ubisoft, Gameloft, Ubisoft Shanghai","Action, Adventure",Tom Clancy's Splinter Cell: Pandora Tomorrow,"Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,PlayStation 3,Xbox","Ubisoft, Gameloft","Mar 23, 2004","Jul 23, 2004",6.1,8.7
249,Blue Ridge Games,"Platformer, 2D, Action",Momentum (2004),Mobile,Blue Ridge Games,"Jul 22, 2004","Jul 23, 2004",7.2,7.0
250,Cybiko,"2D, Action, Fighting",Shado Fighter,Mobile,In-Fusio,"Jun 14, 2004","Jul 22, 2004",8.1,8.8
251,Treyarch,"Adventure, Action",Spider-Man 2,"GameCube,PlayStation 2,Xbox","Activision, Taito Corporation","Jun 28, 2004","Jul 22, 2004",5.2,7.7
252,"MileStone Inc., Sonic Team, Sega","Puzzle, Matching/Stacking",Puyo Pop Fever,"Arcade Games,Dreamcast,DS,Game Boy Advance,GameCube,Macintosh,Palm OS Classic,PC,PlayStation 2,PSP,Xbox","Sega, Ignition Entertainment, ATLUS, THQ","Jul 20, 2004","Jul 21, 2004",7.1,7.7
253,HandyGames,"Action, Adventure",Ancient Ruins 1: The Crypt of the King,Mobile,HandyGames,2004,"Jul 21, 2004",4.8,8.7
254,"Magic Pockets, Argonaut Games, EA Games","Adventure, Action",Catwoman (2004),"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","EA Games, Electronic Arts","Jul 20, 2004","Jul 21, 2004",6.3,5.0
255,Artex Software,"Management, Strategy",Carnival Cruise Line Tycoon 2005: Island Hopping,PC,Activision Value,"Jun 21, 2004","Jul 21, 2004",4.3,6.4
256,"Magic Pockets, Argonaut Games, EA Games","Action, Adventure",Catwoman (2004),"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","EA Games, Electronic Arts","Jul 20, 2004","Jul 21, 2004",6.3,5.0
257,"Magic Pockets, Argonaut Games, EA Games","Adventure, Action",Catwoman (2004),"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","EA Games, Electronic Arts","Jul 20, 2004","Jul 21, 2004",6.3,5.0
258,Visual Concepts,"Simulation, Sports, Team-Based, Football (American)",ESPN NFL 2K5,"PlayStation 2,Xbox",Sega,"Jul 20, 2004","Jul 21, 2004",9.2,9.0
259,Visual Concepts,"Sports, Team-Based, Football (American), Simulation",ESPN NFL 2K5,"PlayStation 2,Xbox",Sega,"Jul 20, 2004","Jul 21, 2004",9.1,9.0
260,Mitsui Comtek,Puzzle,Crazy Castle,Mobile,Mitsui Comtek,"Jul 15, 2004","Jul 20, 2004",5.2,6.6
261,Kuma Reality Games,"Tactical, Action, First-Person, Shooter",KumaWar,PC,Kuma Reality Games,"Jul 16, 2004","Jul 20, 2004",4.1,4.4
262,"Crystal Dynamics, SNK, JHV, Takara, System Vision, SNK Playmore, Hamster, Funcom, Monolith (Japan)","2D, Action, Fighting",Samurai Shodown,"3DO,Arcade Games,FM Towns,Game Boy,GameGear,Genesis,Mobile,Neo-Geo CD,NeoGeo,Nintendo Switch,PlayStation 4,Sega CD,Super Nintendo,Xbox One","Crystal Dynamics, BMG Interactive Entertainment, SNK, JHV, Takara, Sega, I-Play, SNK Playmore, D4 Enterprise, Hamster, JVC Digital Studios, JVC Musical Industries, Inc.","Aug 11, 1993","Jul 19, 2004",4.3,7.7
263,Gameloft,Trivia/Board Game,Chessmaster (2009),"BlackBerry,Mobile",Gameloft,"Jun 15, 2004","Jul 19, 2004",7.1,7.6
264,DreamFactory,"Action, Beat-'Em-Up, 2D",Crimson Tears,PlayStation 2,Capcom,"Jul 21, 2004","Jul 19, 2004",6.8,7.2
265,Treyarch,"Adventure, Action",Spider-Man 2,"GameCube,PlayStation 2,Xbox","Activision, Taito Corporation","Jun 28, 2004","Jul 16, 2004",7.3,7.7
266,Microforum,Puzzle,Puzzle Poker (2004),Mobile,Sony Pictures Digital Entertainment,"Jul 26, 2004","Jul 15, 2004",6.9,0.0
267,Centerscore,"Sports, Team-Based, Arcade, Hockey",Sergei Fedorov Face-Off Hockey,Mobile,Mforma,"Jan 30, 2004","Jul 15, 2004",5.1,4.5
268,"EA Sports, EA Tiburon","Football (American), Simulation, Sports, Team-Based",NCAA Football 2005,"GameCube,PlayStation 2,Xbox",EA Sports,"Jul 15, 2004","Jul 15, 2004",8.5,8.5
269,"EA Sports, EA Tiburon","Simulation, Sports, Team-Based, Football (American)",NCAA Football 2005,"GameCube,PlayStation 2,Xbox",EA Sports,"Jul 15, 2004","Jul 15, 2004",8.2,8.5
270,"EA Sports, EA Tiburon","Team-Based, Football (American), Simulation, Sports",NCAA Football 2005,"GameCube,PlayStation 2,Xbox",EA Sports,"Jul 15, 2004","Jul 15, 2004",8.0,8.5
271,Kiloo,"2D, Action, Platformer",Hugo - Black Diamond Fever,Mobile,Kiloo,2004,"Jul 15, 2004",7.1,5.6
272,Humagade,"Management, Strategy",Skateboard Park Tycoon (2004),Mobile,Airborne,"Jul 15, 2004","Jul 15, 2004",5.4,
273,Streko-Graphics Inc.,"3D, First-Person, Adventure",Aura: Fate of the Ages,PC,"The Adventure Company, Stardock, JoWooD Entertainment AG","Jun 29, 2004","Jul 15, 2004",6.4,6.8
274,Blue Heat Games,"Boxing, Sports",Snoop Dogg Boxing,Mobile,Sony Pictures Digital Entertainment,"Jun 14, 2004","Jul 14, 2004",6.2,
275,Capcom,"Role-Playing, Action",Mega Man Battle Network 4,Game Boy Advance,Capcom,"Jun 29, 2004","Jul 13, 2004",6.8,7.9
276,Capcom,"Role-Playing, Action",Mega Man Battle Network 4,Game Boy Advance,Capcom,"Jun 29, 2004","Jul 13, 2004",6.8,7.9
277,Harmonix Music Systems,Music/Rhythm,Karaoke Revolution Volume 2,PlayStation 2,Konami,"Jul 13, 2004","Jul 13, 2004",7.2,8.1
278,"Ubisoft Shanghai, Gameloft, Ubisoft","Shooter, Tactical, Action, First-Person",Tom Clancy's Rainbow Six 3,"GameCube,Mobile,PlayStation 2,Xbox","Ubisoft, Gameloft","Nov 12, 2003","Jul 12, 2004",8.1,8.3
